,Tiempo[ms],AnguloDeg,AnguloRad
210,7006,20.843055725097997,0.36377994857961427
211,7039,16.796058654785,0.2931465248840879
212,7073,12.410636901855,0.21660647620687823
213,7106,7.7855758666992045,0.1358839330377124
214,7139,3.4436492919920028,0.06010301842923216
215,7173,-1.6768417358398011,-0.029266409325261478
216,7206,-6.245147705078097,-0.10899838972698062
217,7239,-10.544395446777301,-0.18403441817856248
218,7272,-14.482032775878906,-0.25275915432082097
219,7306,-17.880981445312003,-0.31208199970870876
220,7339,-21.014373779296903,-0.3667700126934952
221,7373,-23.5347061157227,-0.41075811020860664
222,7406,-25.538757324218693,-0.44573540217543317
223,7439,-27.020275115966797,-0.4715927655683132
224,7472,-27.691848754882997,-0.4833139367370005
225,7506,-28.373401641845703,-0.4952092786409723
226,7539,-28.2244911193848,-0.4926102997331647
227,7572,-27.518295288085902,-0.4802848573131404
228,7606,-26.252548217773402,-0.4581934034387152
229,7639,-24.428695678710895,-0.4263611715612159
230,7672,-22.055961608886705,-0.38494914976853867
231,7706,-19.1502685546875,-0.3342352389204326
232,7739,-15.734893798828097,-0.2746257042411886
233,7772,-11.850593566894503,-0.20683187605796793
234,7806,-7.566345214843693,-0.13205763634154022
235,7839,-2.8114013671870026,-0.04906821045248333
236,7872,1.7804565429688068,0.031074828863481674
237,7906,6.577369689941406,0.11479675721035609
238,7939,11.265747070312997,0.19662437907386687
239,7972,15.713485717772997,0.2742520627402434
240,8006,19.812950134277003,0.3458012143765863
241,8039,23.487945556640994,0.4099419844925576
242,8072,26.690574645995994,0.4658384068219501
243,8106,29.392181396484006,0.5129903397120708
244,8139,31.576332092285,0.5511109607135234
245,8172,33.234657287598,0.5800541954405132
246,8205,34.363349914550994,0.5997535980238271
247,8239,34.961647033690994,0.6101958526580167
248,8272,35.31478881836,0.6163593395268596
249,8306,34.574249267578,0.603434486124474
250,8339,33.589469909668,0.5862468439232691
251,8372,32.77857971191,0.5720941401002437
252,8406,30.43785095215,0.5312407163463084
253,8439,27.496284484862997,0.4799006963258923
254,8472,24.453430175780994,0.4267928699739141
255,8505,20.948104858397997,0.3656134018320656
256,8539,17.31448364258,0.3021947478457221
257,8572,12.775245666504006,0.2229700996316324
258,8605,8.2757568359375,0.1444392048815375
259,8639,3.650985717773395,0.06372172171843427
260,8672,-0.7099304199220029,-0.012390623287704905
261,8706,-5.463951110839801,-0.09536393705215618
262,8739,-9.713790893554702,-0.16953763394277144
263,8772,-13.626960754394503,-0.23783533220423436
264,8805,-17.133522033691406,-0.29903637195090993
265,8839,-20.185798645019503,-0.35230864850020027
266,8872,-22.754615783691406,-0.3971429654516849
267,8905,-24.821304321289105,-0.4332134850459912
268,8939,-26.369819641113303,-0.4602401758944965
269,8972,-27.386058807372997,-0.4779768953334502
270,9005,-27.861423492431598,-0.4862735742354287
271,9039,-27.791477203369098,-0.48505278119173645
272,9072,-27.1719779968262,-0.4742404803240705
273,9105,-25.206542968700006,-0.439937167849241
274,9139,-24.274024963378906,-0.4236616583222579
275,9172,-22.0046844482422,-0.3840541944842182
276,9205,-19.206367492675795,-0.3352143500952005
277,9239,-15.044723510742003,-0.26257996031464836
278,9272,-12.142738342285199,-0.21193076428103486
279,9305,-7.873275756835994,-0.13741458487423652
280,9339,-3.5300979614257955,-0.06161183234481982
281,9372,1.1092147827148011,0.019359450070166817
282,9405,5.7920455932617045,0.10109026602804505
283,9438,10.37939453125,0.18115460893380608
284,9472,14.747657775879006,0.25739518514643267
285,9505,18.796318054199006,0.32805763729782655
286,9538,22.450157165527003,0.3918291601286439
287,9572,25.659240722655994,0.4478382341721563
288,9605,28.392356872559006,0.4955401098273948
289,9638,30.625747680664006,0.5345201329126037
290,9672,32.341293334960994,0.5644620530483668
291,9705,33.531593322754006,0.585236706921803
292,9738,34.198318481445,0.5968732561468424
293,9772,34.345558166504006,0.5994430734407219
294,9805,33.974792480469006,0.5929719914659954
295,9838,33.83877563477,0.5905980496703709
296,9872,31.672538757324006,0.5527900837808173
297,9905,29.747871398925994,0.5191983013711101
298,9938,27.32307434082,0.47687760901448817
299,9972,24.416709899902003,0.42615198025758505
300,10005,21.5818939209,0.37667510773585366
301,10038,17.292610168457003,0.301812983703426
302,10072,13.185218811035,0.23012548084845275
303,10105,8.826934814453097,0.1540590753711213
304,10138,4.330482482910199,0.07558117752672211
305,10172,-0.18479156494140625,-0.0032252212381405077
306,10205,-4.603515625,-0.08034650482325456
307,10238,-8.816574096679702,-0.15387824673310568
308,10272,-12.725143432617202,-0.22209565068770343
309,10305,-16.248840332031193,-0.283595763424793
310,10338,-19.3312530517578,-0.33739401428937543
311,10372,-21.36393737793,-0.3728710484347626
312,10405,-24.040679931640597,-0.4195890192252536
313,10438,-25.628768920898395,-0.4473064009024712
314,10471,-26.6919593811035,-0.46586257500884387
315,10505,-27.225269317627003,-0.47517058933478107
316,10538,-27.225090026855497,-0.4751674601204998
317,10572,-26.6885795593262,-0.4658035859906995
318,10605,-25.612495422363295,-0.44702237477221507
319,10638,-23.36065673828,-0.4077203755111851
320,10671,-21.834442138671903,-0.381082905656017
321,10705,-19.150009155273395,-0.3342307115465788
322,10738,-15.680404663085994,-0.27367468941592277
323,10771,-12.328437805175795,-0.2151718313276607
324,10805,-8.291114807128906,-0.14470725204525392
325,10838,-3.4635772705079972,-0.06045082726760276
326,10871,0.5859680175780966,0.01022707121812183
327,10905,5.170852661132798,0.09024840407227797
328,10938,9.676330566406307,0.16888382789515788
329,10971,13.984390258789006,0.24407365389969016
330,11005,17.993476867675994,0.31404541522238216
331,11038,21.62117767334,0.3773607385584701
332,11071,24.81063079834,0.43302719692774216
333,11105,27.53018951416,0.48049245072011004
334,11138,29.762138366699006,0.5194473069330252
335,11171,31.492874145507997,0.5496543447553104
336,11205,32.713722229004006,0.5709621634789785
337,11238,33.424644470215,0.5833700973137677
338,11271,33.630615234375,0.5869649653112083
339,11305,33.333366394043,0.58177699434968
340,11338,32.529808044434006,0.5677522554171115
341,11371,31.217651367187997,0.54485080109714
342,11405,29.400779724120994,0.5131404088395013
343,11438,27.90400695801,0.48701679591668157
344,11471,24.304496765137003,0.42419349159195163
345,11504,21.71479797363,0.37899472104523624
346,11538,17.435897827147997,0.30431382512505767
347,11571,13.461120605469006,0.23494087557348675
348,11604,9.229698181152301,0.16108862222643983
349,11638,4.841667175292997,0.0845030334945962
350,11671,0.41016387939450283,0.0071587101681871435
351,11704,-3.4326019287109943,-0.059910205566314545
352,11738,-8.100311279296903,-0.14137710226016487
353,11771,-11.636459350585994,-0.2030945289422068
354,11804,-15.462615966796903,-0.26987355959205206
355,11838,-18.545585632324205,-0.32368153099461194
356,11871,-21.1721572875977,-0.36952385441869184
357,11904,-23.311180114746094,-0.4068568455277488
358,11938,-24.424057006835994,-0.42628021146407935
359,11971,-26.0546836853027,-0.4547400158741821
360,12004,-26.6396903991699,-0.4649503091774372
361,12038,-26.691593170166,-0.4658561834222279
362,12071,-26.2102279663086,-0.4574547757103824
363,12104,-25.1971817016602,-0.4397737829172379
364,12138,-23.652198791503906,-0.4128087442479669
365,12171,-21.577583312988295,-0.37659987343503176
366,12204,-18.845428466797003,-0.32891477569467464
367,12238,-15.897506713867202,-0.2774638350148868
368,12271,-12.357521057128906,-0.21567942983142974
369,12304,-8.427009582519503,-0.14707906331207798
370,12338,-4.195632934570298,-0.07322760891336344
371,12371,0.22199249267579546,0.0038744999119020296
372,12404,4.699661254882798,0.08202456262611335
373,12438,9.113250732421903,0.15905623084054699
374,12471,13.345626831055,0.23292512894440676
375,12504,17.291961669922003,0.3018016652687958
376,12537,20.871406555175994,0.3642747639101487
377,12571,24.31478881836,0.42437312180748354
378,12604,26.739624023437997,0.4666944799543664
379,12638,28.973167419434006,0.5056771662006723
380,12671,30.716613769530994,0.5361060453417426
381,12704,31.963096618652003,0.5578612751285439
382,12737,32.712501525879006,0.5709408581902577
383,12771,32.966316223145,0.5753707603475018
384,12804,32.723648071289006,0.5711354021078852
385,12837,31.981399536132997,0.5581807213013081
386,12871,30.739631652832003,0.5365077831921852
387,12904,29.627899169900004,0.5171043909636501
388,12937,26.794799804687997,0.46765747900453913
389,12971,24.12068939209,0.4209854477428401
390,13004,21.588989257799994,0.37679894472629694
391,13037,17.489227294922003,0.30524459992605024
392,13071,13.633033752440994,0.2379413260156129
393,13104,9.519477844238295,0.1661462314526101
394,13137,5.244400024414105,0.09153204771769707
395,13171,0.9156341552733949,0.015980830753237862
396,13204,-3.3513870239257955,-0.0584927380761191
397,13237,-7.446365356445298,-0.12996359277641156
398,13271,-11.275611877441406,-0.19679655243833194
399,13304,-14.763168334960895,-0.25766589547123675
400,13337,-17.847427368164105,-0.3114963705850098
401,13371,-20.481719970703097,-0.35747344996024544
402,13404,-22.6360321044922,-0.39507328981053
403,13437,-24.2924346923828,-0.42398296870777563
404,13470,-25.438652038574205,-0.4439882353422875
405,13504,-26.066219329834,-0.454941350852593
406,13537,-26.170379638671903,-0.45675929119170866
407,13571,-25.748390197753906,-0.4493941860390396
408,13604,-24.798812866210895,-0.43282093510131214
409,13637,-23.322196960449205,-0.4070491257584523
410,13670,-21.323066711425795,-0.37215772073677966
411,13704,-18.813629150390597,-0.32835977292349927
412,13737,-15.8177490234375,-0.276071800713102
413,13770,-12.376113891601605,-0.21600393601025658
414,13804,-8.551963806152301,-0.1492599259287437
415,13837,-4.430534362792997,-0.07732741225348683
416,13870,-0.11565399169920454,-0.0020185429482253436
417,13904,4.272789001464801,0.07457423631856153
418,13937,8.607086181640597,0.15022199287253524
419,13970,12.767601013184006,0.2228366752610249
420,14004,16.655784606934006,0.29069828089398797
421,14037,20.195472717285,0.3524774929133092
422,14070,23.330291748047003,0.4071904064542835
423,14104,26.239486694340002,0.4579654368494759
424,14137,28.255958557129006,0.4931595101289674
425,14170,30.13023376465,0.525871783588709
426,14203,31.286247253417997,0.5460480251651769
427,14237,32.71365356445,0.5709609650564316
428,14270,32.365081787109006,0.5648772398623025
429,14303,32.16478729248,0.5613814414574083
430,14337,31.472389221190994,0.5492968153789568
431,14370,30.293548583984006,0.5287221649033871
432,14403,28.635551452637003,0.499784655972761
433,14437,26.508003234862997,0.46265193457766696
434,14470,23.925331115722997,0.4175758025992149
435,14503,20.911911010742003,0.3649817000215032
436,14537,17.507118225097997,0.3055568555638659
437,14570,13.767700195312997,0.24029169883567825
438,14603,9.767578125,0.17047639822702432
439,14637,5.596305847167997,0.09767396298169206
440,14670,1.3577041625976989,0.023696407905362316
441,14703,-2.834480285644503,-0.04947101356736594
442,14737,-6.869659423828097,-0.11989817543645676
443,14770,-10.653228759765597,-0.18593391782606172
444,14803,-14.108283996582003,-0.24623600754678043
445,14837,-17.1728134155273,-0.29972213593160446
446,14870,-19.800392150878906,-0.3455820362188786
447,14903,-21.619674682617003,-0.37733450642172683
448,14937,-23.6419296264648,-0.4126295135066038
449,14970,-24.828315734863295,-0.4333358572980799
450,15003,-25.506698608398395,-0.44517587203040776
451,15037,-25.663337707519503,-0.4479097400474288
452,15070,-25.290550231933594,-0.4414033711882568
453,15103,-24.389373779296903,-0.4256748749483037
454,15137,-22.680099487305,-0.39584241073335
455,15170,-21.0367050170898,-0.3671597663190269
456,15203,-18.607421875,-0.32476077702636674
457,15237,-15.701713562011705,-0.2740465998621511
458,15270,-12.357833862304702,-0.21568488931166452
459,15303,-8.632759094238295,-0.15067006972594177
460,15337,-4.607803344726605,-0.08042133964988651
461,15370,-0.39295959472660513,-0.006858438755281693
462,15403,3.887191772460895,0.06784429508587686
463,15436,8.116912841796903,0.1416668541867656
464,15470,12.194297790527003,0.21283064641336602
465,15503,16.244369506840002,0.28351773280492565
466,15536,19.524276733397997,0.3407629130683183
467,15570,22.631896972655994,0.3950011181449842
468,15603,25.305625915527003,0.44166649150395054
469,15636,27.519889831542997,0.4803126873465331
470,15670,29.263191223145,0.510739036484587
471,15703,30.53296661377,0.5329007978117906
472,15736,31.329032897949006,0.5467947755348308
473,15770,31.649971008300994,0.5523962022556019
474,15803,31.492088317870994,0.5496406294756917
475,15836,30.852508544922003,0.5384778566085737
476,15870,29.732940673827997,0.5189377110584399
477,15903,28.140426635742003,0.49114309770960896
478,15936,26.871658325200002,0.4689989132456853
479,15970,23.591384887695,0.4117473413955104
480,16003,20.678153991699006,0.3609018703895559
481,16036,17.38111114502,0.30335761713568066
482,16070,13.749961853027003,0.2399821063589418
483,16103,9.857574462890597,0.17204713063795252
484,16136,5.7948684692382955,0.101139534508212
485,16170,1.6602401733398011,0.028976657398660954
486,16203,-2.4422836303710938,-0.04262589061753563
487,16236,-6.404449462890597,-0.11177872990502324
488,16269,-10.127540588378906,-0.1767589283965756
489,16303,-13.535247802734403,-0.23623463923104326
490,16336,-16.5714874267578,-0.2892270175497662
491,16370,-19.191291809082003,-0.33495122977949987
492,16403,-21.357894897460895,-0.3727655872555893
493,16436,-23.045417785644503,-0.4022184178571573
494,16469,-24.239082336425795,-0.42305179443262997
495,16503,-24.305877685547003,-0.4242175931998142
496,16536,-25.114151000976605,-0.4383246238100713
497,16569,-24.784538269042997,-0.43257179638133647
498,16603,-23.367980957030994,-0.40784820724352633
499,16636,-22.569732666015597,-0.39391614631688987
500,16669,-20.6890029907227,-0.361091221143065
501,16703,-18.307929992675795,-0.31953365759681396
502,16736,-15.452278137207003,-0.2696931304281982
503,16769,-12.167182922363295,-0.21235740268766512
504,16803,-8.518684387207003,-0.14867909049499772
505,16836,-4.590850830078097,-0.08012546245277741
506,16869,-0.4825744628905966,-0.008422513263484088
507,16903,3.6968460083007955,0.06452213478405855
508,16936,7.835594177246094,0.1367569172430405
509,16969,11.827880859375,0.20643546452971018
510,17003,15.580192565917997,0.2719256583700127
511,17036,19.15640258789,0.33434229799624293
512,17069,22.74249267578,0.3969313773030563
513,17103,24.713119506835994,0.4313253038331255
514,17136,26.907974243164006,0.4696327455850411
515,17169,28.647804260254006,0.49999850780829114
516,17202,29.926498413085994,0.5223159309012089
517,17236,30.739151000977003,0.5364993942347596
518,17269,31.810317993159998,0.5551947850870369
519,17302,30.94930267334,0.5401672328460663
520,17336,30.345611572265994,0.5296308354673349
521,17369,29.274909973145,0.5109435672563052
522,17403,27.743019104004006,0.4842070278085573
523,17436,25.756912231445,0.44954292358591497
524,17469,23.329696655272997,0.4071800201260223
525,17502,20.4873046875,0.3575709216561429
526,17536,17.270248413085994,0.3014226974456764
527,17569,13.73291015625,0.23968449810713155
528,17602,9.942466735839801,0.17352878031041796
529,17636,5.976913452148395,0.10431681884673005
530,17669,1.9256362915039062,0.03360869348263651
531,17702,-2.108657836914105,-0.036803022052132706
532,17736,-6.0164260864257955,-0.10500644441100704
533,17769,-9.697616577148395,-0.16925533886722222
534,17802,-13.073471069335895,-0.2281751148241351
535,17836,-16.085723876953097,-0.28074884421949875
536,17869,-18.689483642578097,-0.3261930250606109
537,17902,-20.847831726074205,-0.3638633055217273
538,17936,-22.532859802246094,-0.39327259343947274
539,17969,-23.729553222656193,-0.41415883376258167
540,18002,-24.432235717773395,-0.42642295689850584
541,18036,-24.6354141235352,-0.42996908904800235
542,18069,-24.332054138183594,-0.424674458484815
543,18102,-23.517837524414105,-0.4104636977500984
544,18136,-22.192779541015597,-0.38733707315995813
545,18169,-20.3627548217773,-0.35539711641636496
546,18202,-18.0436630249023,-0.31492132890490465
547,18236,-15.266197204589801,-0.2664454054788463
548,18269,-12.076004028320298,-0.2107660307782877
549,18302,-8.530128479003906,-0.14887882757675408
550,18335,-4.698966979980497,-0.0820124452431541
551,18369,-0.6740951538085938,-0.011765179905697476
552,18402,3.432701110839801,0.059911936621021455
553,18436,7.504142761230497,0.130971998723171
554,18469,11.433586120605,0.19955372311488273
555,18502,15.131004333495994,0.2640858447530352
556,18535,18.521003723145,0.3232524957430085
557,18569,21.543098449707003,0.37599799902867326
558,18602,24.155822753905994,0.4215986405838237
559,18635,26.334899902344006,0.4596307114790359
560,18669,28.65856933594,0.5001863938232378
561,18702,29.339401245117003,0.5120691522910157
562,18735,30.149719238280994,0.5262118692598801
563,18769,30.495300292969006,0.5322433964967006
564,18802,30.380195617675994,0.5302344409283983
565,18835,29.811241149902003,0.5203043121718105
566,18869,28.792701721190994,0.5025274455794211
567,18902,27.325889587402003,0.47692674433659965
568,18935,25.41495513916,0.44357464642499567
569,18969,23.71815490723,0.41395989562921387
570,19002,20.317329406737997,0.35460429335984434
571,19035,17.183395385742003,0.29990682615319897
572,19069,13.718559265137003,0.2394340278066145
573,19102,9.992263793945298,0.17439790293216562
574,19135,6.92170715332,0.12080657968427788
575,19169,2.115516662597699,0.03692273114313194
576,19202,-1.8377838134766051,-0.032075378485024064
577,19235,-5.668922424316406,-0.0989413613444603
578,19269,-9.287055969238295,-0.16208970448020144
579,19302,-12.615783691406193,-0.2201869631344422
580,19335,-15.593399047851605,-0.27215615496235923
581,19369,-18.1709365844727,-0.3171426715701413
582,19402,-20.312393188476605,-0.35451814009858573
583,19435,-21.45297241211,-0.37442500293082936
584,19468,-23.2032470703125,-0.4049730585306812
585,19502,-23.27116394043,-0.40615843153188114
586,19535,-24.1534042358398,-0.4215564294805494
587,19568,-23.8707733154297,-0.41662358935145116
588,19602,-23.075263977050795,-0.4027393321663777
589,19635,-21.774040222167997,-0.3800286933385091
590,19669,-19.833450317382997,-0.3461590100690477
591,19702,-17.7218399047852,-0.30930445584982014
592,19735,-15.009849548339801,-0.26197129484751325
593,19768,-11.881103515625,-0.2073643751179297
594,19802,-8.393516540527301,-0.14649449945280546
595,19835,-4.629592895507798,-0.08080163905354887
596,19868,-0.6901931762695028,-0.012046143400700426
597,19902,3.316658020019503,0.05788660261201639
598,19935,7.287322998046903,0.12718777997222275
599,19968,11.12565612793,0.19417933087706207
600,20002,14.742233276367003,0.25730050976967545
601,20035,18.60920715332,0.32479193601111533
602,20068,21.25276184082,0.37093066926452
603,20102,23.595260620117003,0.41181498568720065
604,20135,25.742515563965,0.4492916543370744
605,20168,27.450881958007997,0.4791082727435474
606,20202,28.714126586914006,0.5011560507760913
607,20235,29.527847290039006,0.5153581562372658
608,20268,29.886993408202997,0.5216264384949838
609,20302,29.791175842285,0.5199541064884681
610,20335,29.244476318359006,0.5104123997768739
611,20368,28.249687194824006,0.49305005420815995
612,20401,26.808502197265994,0.4678966308704262
613,20435,24.928382873535,0.4350823583409511
614,20468,22.626640319824006,0.39490937224543177
615,20502,19.930221557617003,0.3478479868323694
616,20535,16.875839233397997,0.2945389586600309
617,20568,13.512367248535,0.2358352982255827
618,20602,9.902633666992202,0.1728335621078536
619,20635,6.121734619140597,0.10684442503732461
620,20668,2.2550354003905966,0.03935779248584459
621,20701,-1.6035842895507955,-0.027987825685915402
622,20735,-5.357673645019503,-0.09350904535291615
623,20768,-8.165878295897997,-0.14252146258056375
624,20801,-12.201461791992202,-0.21295568182655145
625,20835,-15.148345947265597,-0.26438851301092403
626,20868,-17.707290649414105,-0.30905052343988104
627,20901,-19.838882446289105,-0.34625381860385196
628,20935,-21.513946533203097,-0.37548920210241366
629,20968,-22.715423583984403,-0.3964589325256984
630,21001,-23.434310913085895,-0.4090058833693875
631,21035,-23.662780761718693,-0.41299343446956294
632,21068,-23.394752502441406,-0.4083154588567852
633,21101,-22.629081726074205,-0.39495198282287647
634,21135,-21.367492675781193,-0.37293310008815506
635,21168,-19.615211486816406,-0.3423500239199586
636,21201,-17.389671325683594,-0.30350702047282585
637,21235,-14.724563598632798,-0.2569921157154471
638,21268,-11.664863586425795,-0.2035902763791242
639,21301,-8.264938354492202,-0.14425038676025115
640,21335,-4.594001770019503,-0.08018045672928764
641,21368,-0.7407379150391051,-0.0129283155117903
642,21401,3.1901092529297017,0.05567790996195998
643,21435,7.892028808594006,0.13774188737221071
644,21468,10.85514831543,0.18945807889656963
645,21501,14.400650024414006,0.25133875735342626
646,21534,17.653373718262003,0.3081094954687058
647,21568,20.55704498291,0.358788119432361
648,21601,23.72906494141,0.4141503116471599
649,21634,25.177780151367003,0.4394351619846306
650,21668,26.859649658202997,0.4687893224678117
651,21701,28.112060546875,0.4906480160629667
652,21734,28.928672790527003,0.5049005884267923
653,21768,29.302505493164006,0.5114251999394366
654,21801,29.229942321777003,0.5101587336830447
655,21834,28.712211608887003,0.5011226281044165
656,21868,27.752914428710994,0.4843797338052478
657,21901,26.358406066895,0.4600409714449665
658,21934,24.538879394530994,0.4282842401843585
659,21968,22.307670593262003,0.38934230030273875
660,22001,19.684967041015994,0.34356748801229475
661,22034,16.704231262207003,0.2915438345400805
662,22068,13.414138793945,0.23412088827384148
663,22101,9.877067565917997,0.17238734946721124
664,22134,6.167350769042997,0.10764057704520469
665,22168,2.370735168457003,0.04137713438239721
666,22201,-1.4181823730469034,-0.02475195180341494
667,22234,-5.104034423828097,-0.08908220583093196
668,22268,-8.599525451660199,-0.15009003324052284
669,22301,-11.829368591308594,-0.20646143035033848
670,22334,-14.731193542480497,-0.25710783006481175
671,22368,-17.255340576171903,-0.30116250660717503
672,22401,-19.3637313842773,-0.33796086812739823
673,22434,-21.028137207031193,-0.3670102298238187
674,22468,-22.2289276123047,-0.38796797602219857
675,22501,-22.545059204102003,-0.3934855131686321
676,22534,-23.1989288330078,-0.4048976910718318
677,22567,-22.571533203125,-0.3939475716177532
678,22601,-22.223045349121094,-0.3878653111621757
679,22634,-20.51934814453,-0.35813018548503783
680,22667,-19.284149169921903,-0.3365718964608686
681,22701,-17.1102752685547,-0.2986306393588365
682,22734,-14.500007629394503,-0.2530728746972317
683,22767,-11.491714477539105,-0.20056825433215741
684,22801,-8.142608642578097,-0.1421153305143339
685,22834,-4.528854370117202,-0.07904342010187904
686,22867,-0.7440719604492045,-0.012986505581607632
687,22901,3.106559753417997,0.05421969610708732
688,22934,6.919876098632798,0.12077462175120224
689,22967,10.604942321777003,0.18509116049910057
690,23001,14.820388793950002,0.25866458088009914
691,23034,17.281158447265994,0.3016131134636224
692,23067,20.145072937012003,0.35159785080526373
693,23101,22.632629394530994,0.39501390131821656
694,23134,24.718521118164006,0.4314195797357123
695,23167,26.387474060059006,0.46054830363262544
696,23201,27.628150939940994,0.48220220013993664
697,23234,28.433128356934006,0.49625170647066374
698,23267,28.800468444824006,0.5026630004789099
699,23300,28.73210144043,0.5014697711525091
700,23334,28.230834960937997,0.49272102065549284
701,23367,27.298980712890994,0.4764570958783767
702,23401,25.938461303710994,0.4527115526508978
703,23434,24.154106140137003,0.42156868002156966
704,23467,21.960670471190994,0.3832860056677774
705,23501,19.386848449707003,0.33836433703254554
706,23534,16.472351074219006,0.28749676178954653
707,23567,13.264663696289006,0.23151205567000432
708,23600,9.819152832031307,0.17137654667547197
709,23634,6.200241088867202,0.10821462141817095
710,23667,2.4844970703125,0.04336265413310625
711,23700,-1.2361450195311932,-0.02157480062294881
712,23734,-4.860557556152301,-0.08483273283754689
713,23767,-8.295379638671903,-0.14478168739772213
714,23800,-11.467506408691406,-0.20014574382521544
715,23834,-14.321594238281193,-0.24995897359265618
716,23867,-16.810882568359403,-0.29340525098399217
717,23900,-18.8944854736328,-0.32977098198513244
718,23934,-20.541252136230497,-0.3585124822595409
719,23967,-21.729988098144503,-0.37925983873180225
720,24000,-22.445747375488295,-0.3917521947731466
721,24034,-22.679092407226605,-0.3958248338701509
722,24067,-22.427490234375,-0.3914335475487185
723,24100,-21.693588256835895,-0.3786245416537637
724,24134,-20.482650756835895,-0.35748969524289476
725,24167,-18.803291320800795,-0.3281793437596472
726,24200,-16.6710586547852,-0.29096486331909843
727,24233,-14.112106323242202,-0.2463027197320875
728,24267,-11.166038513183594,-0.19488413645954594
729,24300,-7.888442993164105,-0.13767930308659015
730,24333,-4.352798461914105,-0.075970664836146
731,24367,-0.6493988037108949,-0.011334147283267537
732,24400,3.120979309082003,0.054471364830098734
733,24433,6.856735229492202,0.11967260569212801
734,24467,10.464233398437997,0.18263532649989878
735,24500,13.863838195800994,0.2419696234804778
736,24533,16.990982055664006,0.2965485800186114
737,24567,19.794425964355,0.34547790662024846
738,24600,22.235382080077997,0.38808062773630647
739,24633,24.286247253417997,0.4238749775255737
740,24667,25.928047180175994,0.4525297919065028
741,24700,27.148345947265994,0.4738280232502503
742,24733,27.939758300780994,0.4876407745600444
743,24767,28.298545837402003,0.4939027983892008
744,24800,28.224143981934006,0.49260424104169154
745,24833,27.719635009765994,0.48379889837150714
746,24867,26.792434692382997,0.4676162000076376
747,24900,25.452110290527003,0.4442231261504266
748,24933,23.707374572754006,0.41377174329814137
749,24967,21.569152832030994,0.37645273378480026
750,25000,19.58868408203,0.3418870333644266
751,25033,16.21174621582,0.2829483489637903
752,25067,13.745239257809999,0.2398996815231662
753,25100,9.704048156738295,0.16936759110717015
754,25133,6.168083190917997,0.10765336021843708
755,25167,2.545547485351605,0.04442818488524769
756,25200,-1.0770950317382955,-0.018798854660706077
757,25233,-4.612396240234403,-0.08050150079869756
758,25267,-7.761047363280994,-0.13545582989247773
759,25300,-11.091278076171903,-0.19357932068346217
760,25333,-13.894859313964801,-0.24251104413008617
761,25366,-16.3398895263672,-0.2851848716472445
762,25400,-18.3904571533203,-0.32097402827238275
763,25433,-20.016265869140597,-0.3493497433710677
764,25466,-21.1935272216797,-0.3698968301293568
765,25500,-21.081039428710994,-0.3679335477737513
766,25533,-22.152450561523395,-0.3866331996838499
767,25566,-21.204711914062003,-0.3700920398372507
768,25600,-21.2083282470703,-0.37015515675509403
769,25633,-20.018096923828097,-0.3493817013041487
770,25666,-18.359184265136705,-0.32042821340697114
771,25700,-16.2488174438477,-0.28359536395063123
772,25733,-13.714378356933594,-0.23936105719274137
773,25766,-10.798126220703097,-0.188462855597201
774,25800,-7.561813354492202,-0.13197854045716606
775,25833,-4.085952758789105,-0.0713133287218155
776,25866,-0.46234130859369316,-0.008069378102939062
777,25900,3.215812683105497,0.056126519447583956
778,25933,6.860008239746094,0.11972973049751001
779,25966,10.387680053710994,0.1812992185809983
780,26000,13.721954345702997,0.2394932831408616
781,26033,16.79460144043,0.2931210916956859
782,26066,19.54914855957,0.3411970083260034
783,26100,21.941566467285,0.3829525778993039
784,26133,23.942749023437997,0.41787980243765
785,26166,25.538932800292997,0.44573846481068813
786,26200,26.725296020507997,0.46644440912800267
787,26233,27.498596191405994,0.4799410432164075
788,26266,27.854423522949006,0.4861514017204187
789,26300,27.788497924805,0.4850007829714591
790,26333,27.299003601074006,0.47645749535253
791,26366,26.389358520507997,0.46058119367208405
792,26399,25.70640563965,0.44866141726513176
793,26433,23.357284545897997,0.40766151965110864
794,26466,21.260902404785,0.3710727489086785
795,26499,18.796211242675994,0.32805577308507106
796,26533,15.99340057373,0.2791374986019386
797,26566,12.902099609375,0.2251841186038681
798,26599,9.585945129394503,0.16730630442344796
799,26633,6.114166259765597,0.10671233224725651
800,26666,2.5587387084960938,0.044658415161484166
801,26699,-1.0007553100585938,-0.017466475167339235
802,26733,-4.477325439453097,-0.07814407060175843
803,26766,-7.785537719726605,-0.1358832672474406
804,26799,-10.850166320800795,-0.1893711266869731
805,26833,-13.610145568847699,-0.23754185185210885
806,26866,-16.018249511718693,-0.27957119438546507
807,26899,-18.0381622314453,-0.3148253219476078
808,26933,-19.640190124511705,-0.34278598339040434
809,26966,-20.798721313476605,-0.3630061671248863
810,26999,-21.4961395263672,-0.37517841120320217
811,27033,-21.725959777832003,-0.3791895312790241
812,27066,-21.488128662109403,-0.37503859524597316
813,27099,-20.7835693359375,-0.36274171522864074
814,27133,-19.613578796386705,-0.34232152809629457
815,27166,-17.834136962890994,-0.3112644092540695
816,27199,-15.084091186522997,-0.2632670558758843
817,27233,-13.418754577636705,-0.2342014488968216
818,27266,-10.559532165527301,-0.18429860375869822
819,27299,-7.3898391723632955,-0.12897702475059214
820,27332,-3.82666015625,-0.06678781908144305
